url,signals,explanation_en,simplified_signals,confidence_level,refined_explanation
https://www.architectsdatafile.co.uk,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",unusually long domain name | repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"The URL's unusual domain name length and uncommon top-level domain (.co.uk) may raise suspicions. However, the secure HTTPS usage is a positive indicator of legitimacy. The mismatch between the URL and page content could indicate a potential issue. Nevertheless, the structured domain naming suggests some level of professionalism. A cautious approach would be to verify the authenticity of the website before interacting with it further."
https://www.seoconsultants.com,shows repeated character sequences indicative of lexical obfuscation | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and shows semantic inconsistency between the URL structure and webpage content. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | url and page content mismatch,OBSERVATIONAL,"The URL https://www.seoconsultants.com may raise some caution due to a mismatch between the domain name and page content. However, its secure HTTPS usage and structured domain naming are legitimate indicators. The common .com extension also suggests legitimacy. This discrepancy warrants closer inspection, but it's not necessarily indicative of malicious intent without further analysis. Further investigation is needed to determine whether this is an"
https://www.moore.org,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"The URL https://www.moore.org appears to have mixed signals. On one hand, it uses secure HTTPS, has a readable domain name with a common extension (.org), and is structured properly. However, the uncommon top-level domain "".org"" in combination with an unusual page content mismatch raises some flags for observant users. Further investigation may be warranted to determine its legitimacy."
https://www.alamedacentralflorist.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns,OBSERVATIONAL,"The URL https://www.alamedacentralflorist.com may raise some caution due to its unusually long domain name. However, the secure HTTPS usage is a positive indicator of legitimacy. The use of ""central"" in the domain suggests a structured naming convention, which is also a legitimate trait. Overall, while the lengthy domain name warrants attention, it doesn't necessarily indicate malicious intent;"
https://www.rainforestinformationcentre.org,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",unusually long domain name | repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"This URL may raise concerns due to its unusually long domain name, which could indicate a potential attempt to mislead or obfuscate the website's true purpose. However, it also uses secure HTTPS, has a readable and structured domain naming convention, and ends with a common .org top-level domain, suggesting some level of legitimacy. Further investigation is warranted to determine whether this URL is genuine or"
https://www.affinitymedstaff.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns,OBSERVATIONAL,"This URL may raise some cautionary flags due to its unusually long domain name, which could potentially indicate a fabricated or overly complex identity. However, the presence of HTTPS usage suggests a secure connection is in place. Additionally, the structured domain naming and common extension (.com) are legitimate indicators. A more thorough examination would be necessary to determine if this URL poses any actual security risks."
https://www.muzeum-radom.pl,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"The URL https://www.muzeum-radom.pl may raise some caution. The uncommon top-level domain "".pl"" is a legitimate indicator, but it's not as widely recognized as others like .com or .org. On the other hand, the secure HTTPS usage and readable domain naming are positive signs. However, the unusual TLD might make this URL stand out in a crowd,"
https://www.lstar.ca,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"The URL https://www.lstar.ca may raise some caution due to its uncommon top-level domain (.ca). However, the secure HTTPS usage is a positive indicator. The domain name ""lstar"" is readable and structured, suggesting potential legitimacy. A cautious observer might note that while this doesn't necessarily indicate malicious intent, it's worth being aware of the less common TLD as it may"
https://www.pixelcrayons.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.pixelcrayons.com appears cautiously legitimate due to its secure HTTPS usage, readable domain naming, and common .com extension. However, the lack of explicit indicators of suspicious behavior or malicious intent means it's difficult to definitively classify as trustworthy. A closer examination would be necessary to determine if this website is a genuine creative services provider or potentially something else."
https://www.depoisdosquinze.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns,OBSERVATIONAL,"This URL may raise some caution due to its unusually long domain name. However, the use of HTTPS ensures secure communication. The structured naming convention and common .com extension suggest legitimacy. Upon closer inspection, it's unclear whether this is a legitimate organization or not. Further investigation would be necessary to determine if depoisdosquinze.com is a genuine entity or a potentially suspicious one."
https://www.roe.ch,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"This URL may raise some caution due to its uncommon top-level domain (.ch). While it uses secure HTTPS, which is a positive indicator, the unusual domain extension could indicate a non-standard or international website. A more thorough examination of the site's content and behavior would be necessary to determine its legitimacy."
https://www.yamada-denki.jp,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"The URL https://www.yamada-denki.jp may raise some caution due to its uncommon top-level domain (.jp). However, the use of HTTPS ensures secure communication. The structured domain naming also suggests legitimacy. A cautious approach is warranted as this combination can be indicative of a legitimate Japanese website. Further investigation would be necessary to confirm whether the site's purpose and content align with expectations."
https://www.wigyy.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.wigyy.com appears cautiously legitimate due to its secure HTTPS usage, readable domain naming, and common .com extension. However, the lack of specific indicators suggests it may not be a well-known or established entity. A more thorough investigation would be necessary to determine if this is a genuine website or a potential threat."
https://www.katarinapoturnay.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns,OBSERVATIONAL,"The URL https://www.katarinapoturnay.com may raise some caution due to its unusually long domain name. However, the secure HTTPS usage and common .com extension suggest a legitimate website. The structured naming convention also implies a well-organized entity. A thorough analysis is necessary to determine if this is an attempt at deception or simply a lengthy company name. Further investigation would be required"
https://www.anneraaymakers.nl,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"This URL may raise some concerns due to its uncommon top-level domain (.nl) and mismatch between the URL and page content, which could indicate a potential issue with authenticity or redirection. However, it's also secure over HTTPS, using a readable and structured domain naming convention. A cautious approach would be warranted here, as this discrepancy suggests further investigation may be necessary to confirm its legitimacy."
https://www.unitedstage.se,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"This URL may raise concerns due to its uncommon top-level domain (.se) and mismatch between the URL's content and page title. However, it also uses secure HTTPS protocol and has a readable domain name structure. The unusual combination of indicators makes it difficult to determine legitimacy without further investigation. A cautious approach is warranted until more information is gathered about this website's reputation and purpose."
https://www.beyondships2.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.beyondships2.com may raise some caution due to its unusual naming structure. The use of ""2"" in the domain name suggests a possible typo or variation, which can be indicative of phishing attempts. However, the presence of HTTPS and a common top-level domain (.com) suggest that it's not entirely malicious. Further investigation is needed to determine whether this URL"
https://www.itsmf.nl,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"The URL https://www.itsmf.nl may raise some caution due to its uncommon top-level domain (.nl). However, the use of HTTPS indicates a secure connection. The domain name is also structured and readable, suggesting legitimacy. This mixed signal makes it difficult to conclude definitively whether the URL is suspicious or not without further investigation. A closer look at the website's content and context would"
https://www.americu.org,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"The URL https://www.americu.org may raise some caution due to its uncommon top-level domain (.org). However, the secure HTTPS usage and readable domain naming suggest a legitimate entity. The use of ""americu"" could imply affiliation with American credit unions, which might be a genuine organization. Further investigation is needed to determine the URL's legitimacy, but it presents some mixed signals"
https://www.sunway.ie,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"The URL https://www.sunway.ie may raise some caution due to its uncommon top-level domain (.ie). However, the secure HTTPS usage and structured domain naming suggest a legitimate website. A more thorough analysis is needed to determine if this is an actual Irish business or a potential imposter trying to target English-speaking users. Further investigation would be required to confirm the site's authenticity."
https://www.teslasociety.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.teslasociety.com appears cautiously legitimate. The secure HTTPS usage is a strong indicator of authenticity, while the readable domain name structure suggests a well-maintained website. However, without further context or analysis, it's difficult to rule out potential phishing attempts entirely. A closer examination would be necessary to determine if this URL is genuinely associated with Tesla's official activities or"
https://www.chelsio.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.chelsio.com appears cautiously legitimate due to its secure HTTPS usage, readable domain naming, and common .com extension. However, as an observational assessment, it's worth noting that the company name ""Chelsio"" doesn't immediately raise red flags, but a more thorough analysis of the website's content and behavior would be necessary to determine if it poses any security"
https://www.lbishopphotography.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns,OBSERVATIONAL,"The URL https://www.lbishopphotography.com may raise some caution due to its unusually long domain name. However, the use of HTTPS indicates a secure connection, which is a positive indicator. The structured domain naming also suggests legitimacy. Overall, while the lengthy domain name could be a potential red flag, it's not conclusive evidence of suspicious activity. Further analysis would be needed to determine the"
https://www.fancaps.com.au,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"The URL https://www.fancaps.com.au may raise concerns due to its uncommon top-level domain (.au) being used for a website with international content. This mismatch suggests potential inconsistencies in the site's identity. On the other hand, the secure HTTPS usage and structured domain naming indicate some level of legitimacy. Further investigation is warranted to determine the true nature of this URL."
https://www.greatergood.berkeley.edu,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",unusually long domain name | repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"The URL https://www.greatergood.berkeley.edu appears cautiously suspicious due to its unusually long domain name and uncommon top-level domain (.edu). However, the use of secure HTTPS and a structured domain naming convention suggest legitimacy. The mismatch between the URL and page content is also noted. Further investigation may be warranted to determine if this discrepancy is intentional or an error."
https://www.calvarywv.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"This URL may not raise significant concerns. The use of HTTPS indicates a secure connection, which is a positive indicator. Additionally, the domain name ""calvarywv.com"" follows readable and structured naming conventions with a common top-level domain extension (.com). However, without further context or information about the website's content or purpose, it's difficult to make a definitive assessment of its legitimacy."
https://www.gomadrid.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.gomadrid.com appears legitimate due to its secure HTTPS usage, readable domain naming (""go"" implies a travel or tourism site), and common "".com"" extension. However, the lack of specific indicators of suspicious activity means it's difficult to make a definitive judgment. A cautious approach would be warranted until more information is gathered about the website's content and behavior."
https://www.boundaries.wa.gov.au,uses an unusually long and potentially deceptive domain name | contains excessive nested subdomains frequently used to disguise malicious destinations | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, contains excessive nested subdomains frequently used to disguise malicious destinations, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. The combination of these indicators strongly resembles known phishing, credential harvesting, malware delivery, or malicious redirection infrastructure.",unusually long domain name | multiple nested subdomains | repeated character patterns | uncommon top-level domain | url and page content mismatch,MODERATELY SUSPICIOUS,"The URL https://www.boundaries.wa.gov.au may raise some concerns due to its unusually long domain name. However, it's also using secure HTTPS protocol, which is a positive indicator of legitimacy. The top-level domain "".au"" suggests an Australian government website, aligning with the ""wa.gov.au"" subdomain. While multiple nested subdomains can be suspicious, in this"
https://www.airlinereporter.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns,OBSERVATIONAL,"The URL https://www.airlinereporter.com may raise some caution due to its unusually long domain name. However, this is a legitimate news website with secure HTTPS usage and a common .com extension. The domain name is also structured and easy to read, suggesting it's not attempting to deceive or mislead users. While the lengthy name might be unusual, it doesn't necessarily indicate malicious"
https://www.valamar.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.valamar.com appears cautiously neutral. While it uses secure HTTPS, which is a positive indicator, the domain's readability and structured naming also contribute to its legitimacy. However, without additional context or behavioral anomalies, this analysis cannot definitively classify the URL as suspicious or legitimate. Further investigation would be necessary to determine any potential threats."
https://www.leannerosephotography.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns,OBSERVATIONAL,"This URL may raise some caution due to its unusually long domain name, which could indicate an attempt to create a sense of authenticity. However, the secure HTTPS usage and common .com extension suggest that it's likely legitimate. The structured naming convention also implies professionalism. Overall, while not entirely typical, this combination of indicators doesn't scream ""suspicious,"" but rather warrants closer examination for potential"
https://www.sperryfest.org,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"The URL https://www.sperryfest.org may raise some eyebrows due to its uncommon top-level domain, .org. While this doesn't necessarily indicate malicious intent, it's less common for legitimate websites to use this extension compared to more popular ones like .com or .net. However, the presence of secure HTTPS usage and a structured domain name suggests that the website is likely genuine, making"
https://www.dvinvest.com.br,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"The URL https://www.dvinvest.com.br may raise some concerns due to its uncommon top-level domain (.br). However, the secure HTTPS usage is a positive indicator. The mismatch between the URL and page content could suggest an attempt to mislead users. It's also worth noting that the domain name appears structured and readable. Overall, this combination of indicators warrants further investigation before considering it"
https://www.thetruckersreport.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns,OBSERVATIONAL,"The URL https://www.thetruckersreport.com appears cautiously suspicious due to its unusually long domain name. However, it also exhibits legitimate characteristics such as secure HTTPS usage and a common top-level domain extension (.com). The structured naming convention is also readable, suggesting a potentially genuine website. Further investigation may be warranted to determine the site's authenticity and purpose."
https://www.tracesofevil.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL ""tracesofevil.com"" may raise concerns due to its unusual domain name, which could suggest a sensational or attention-grabbing theme. However, the use of HTTPS indicates secure communication. The "".com"" extension is common and legitimate. Overall, while some aspects of this URL are suspicious, others indicate legitimacy. Further investigation would be necessary to determine whether this website has malicious"
https://www.vdlnews.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.vdlnews.com may raise some caution due to its observational status. While it uses secure HTTPS, has a readable domain name with a common extension (.com), and is structured properly, there are no explicit suspicious indicators present. However, the lack of notable legitimacy indicators or any context makes it difficult to confidently determine if this URL is legitimate or not. Further analysis would"
https://www.immunize.org,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"The URL https://www.immunize.org appears suspicious due to its uncommon top-level domain (.org). However, the use of HTTPS indicates secure communication. The domain name is structured and readable, with a common extension (.org), which suggests legitimacy. A cautious approach would be warranted, as the unusual TLD may indicate an attempt to mimic a legitimate organization's website. Further investigation is necessary"
https://www.traveliteindia.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.traveliteindia.com appears to have a mix of characteristics. On one hand, it uses secure HTTPS protocol, has a readable domain name structure, and a common .com extension, which are all legitimate indicators. However, the lack of specific suspicious indicators makes its legitimacy uncertain. A cautious approach would be warranted when interacting with this URL, as more information is needed"
https://www.vanuatupost.vu,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"This URL, https://www.vanuatupost.vu, may raise some caution due to its uncommon top-level domain (.vu). However, the secure HTTPS usage and structured domain naming suggest a legitimate website. The presence of ""post"" in the name also implies a news or publication site, which is common for countries with limited online presence. Further investigation would be necessary to determine if"
https://www.maithean.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.maithean.com appears cautiously legitimate. The secure HTTPS usage is a strong indicator of authenticity, while the readable and structured domain naming suggest a well-maintained online presence. However, without further information on the website's content or reputation, it's difficult to say for certain whether this URL is trustworthy. Further investigation would be necessary to determine if maithe"
https://www.uk-pbc.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,OBSERVATIONAL,"The URL https://www.uk-pbc.com appears cautiously legitimate due to its secure HTTPS usage, readable domain naming structure, and common .com extension. However, the lack of clear context or information about the website's purpose raises some observational concerns. A more detailed analysis would be needed to fully assess the site's legitimacy, but on the surface, it presents a balanced mix of trustworthy and ambiguous"
https://www.unioncomposers.ru,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"The URL https://www.unioncomposers.ru may raise some concerns due to its uncommon top-level domain (.ru) and mismatch between the URL's content and page title. However, it also uses secure HTTPS protocol and has a readable domain name structure. This mixed indication warrants closer examination of the website's authenticity before interacting with it further."
https://www.athlokinisi.com.cy,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,OBSERVATIONAL,"This URL may raise caution due to its uncommon top-level domain (.com.cy), which is a less frequently used extension, indicating it might not be from a well-known or established entity. However, the secure HTTPS usage and structured domain naming suggest some level of legitimacy. The mismatch between the URL and page content could indicate an attempt to disguise the actual destination or purpose. Further investigation is warranted to"
https://www.metalteamuk.net,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,OBSERVATIONAL,"The URL https://www.metalteamuk.net may raise some caution due to its uncommon top-level domain (.net). However, the use of HTTPS suggests a secure connection. The name ""metalteam"" is recognizable as a brand-style naming convention, and the inclusion of "".uk"" indicates a UK-based entity, which adds legitimacy. Overall, while there's no clear indication of malicious intent"
