url,signals,explanation_en,simplified_signals,risk_level,refined_explanation
https://www.entergynewsroom.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns,LOW,"The URL, https://www.entergynewsroom.com, presents a cautiously cautious assessment. While the domain name is unusually long, which can sometimes raise flags, the site utilizes secure HTTPS and possesses a clear, readable structure – suggesting a legitimate news source. The presence of the "".com"" extension further supports this, indicating a common and generally trustworthy online platform. Therefore, the risk is low, pending further investigation."
https://www.cerb.ai,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,LOW,"The URL, https://www.cerb.ai, warrants a cautious assessment. While it utilizes the secure HTTPS protocol and possesses a clear domain structure – indicating a legitimate website – the presence of an uncommon top-level domain (.ai) raises a slight concern. It’s prudent to exercise vigilance, as less common TLDs can sometimes be associated with less established entities. Further investigation into Cerb.ai’s operations would be advisable."
https://www.jackchauvel.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,LOW,"This URL, https://www.jackchauvel.com, presents a cautiously neutral assessment. While utilizing the secure HTTPS protocol and a standard domain extension (.com), the presence of a personal name within the domain – “jackchauvel” – warrants careful consideration. The readable domain structure suggests a legitimate website, but further investigation into the site's content and purpose is advisable to confirm its trustworthiness fully."
https://www.clunisois.fr,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,LOW,"The URL, https://www.clunisois.fr, warrants a cautious assessment due to its uncommon top-level domain (.fr), suggesting it might be associated with a less-established entity. However, the site utilizes HTTPS, ensuring secure data transmission, and presents a clear, readable domain structure, indicating a legitimate website. The low risk classification suggests the domain is likely operating within a recognized French organization, though vigilance is still advised."
https://www.ejolts.net,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,LOW,"The URL, https://www.ejolts.net, warrants a cautious assessment. While it utilizes HTTPS, a standard security protocol, and a recognizable domain extension (.net), the “uncommon top-level domain” raises a slight concern. The domain structure is readable, suggesting a legitimate website. However, less common TLDs can sometimes be associated with less-established entities, requiring users to exercise a degree of vigilance."
https://www.shairport.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,LOW,"The URL `https://www.shairport.com` presents a mildly cautious assessment. While utilizing a secure HTTPS connection and a standard domain extension (.com) suggests legitimate operation, the domain name “shairport” is somewhat unusual and lacks a readily apparent established brand. The readable domain structure contributes to its legitimacy, but the unfamiliar name warrants a degree of scrutiny, aligning with the low risk categorization."
https://www.wkc-org.net,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,LOW,"The URL, https://www.wkc-org.net, might appear slightly unusual due to the uncommon top-level domain (.net). However, the site utilizes HTTPS, confirming a secure connection, and possesses a clear, readable domain structure, aligning with common practices. The presence of a standard domain extension like "".org"" further strengthens its legitimacy, suggesting a cautious, yet ultimately reasonable, assessment of potential risk."
https://www.honeyfurnitureriga.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns,LOW,"The URL, https://www.honeyfurnitureriga.com, warrants a cautious assessment. While it employs the secure HTTPS protocol and a recognizable domain extension (.com), the unusually long domain name – “honeyfurnitureriga” – raises a slight concern. This extended naming convention is less common and could potentially be a factor in its appearance as suspicious. Further investigation is advised."
https://www.law.nihon-u.ac.jp,contains excessive nested subdomains frequently used to disguise malicious destinations | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it contains excessive nested subdomains frequently used to disguise malicious destinations, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",multiple nested subdomains | repeated character patterns | uncommon top-level domain | url and page content mismatch,MEDIUM,"This URL, pointing to a university website, warrants cautious attention. The presence of multiple nested subdomains and an uncommon top-level domain (“.ac.jp”) raises concerns about potential misdirection. Despite utilizing HTTPS, which establishes a secure connection, the observed URL and page content mismatch is a significant indicator of possible manipulation. The readable domain structure offers some legitimacy, but requires verification."
https://www.treasuresofalchemy.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns,LOW,"The URL, https://www.treasuresofalchemy.com, warrants a cautious assessment. While utilizing the secure HTTPS protocol and a standard domain extension (.com) suggests legitimacy, the unusually long domain name – “treasuresofalchemy.com” – raises a minor concern. The domain structure is readable, and it’s a well-established brand. However, the extended name could be a tactic to appear more trustworthy, prompting users to exercise"
https://www.torontomachinelearning.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns,LOW,"The URL, https://www.torontomachinelearning.com, warrants a cautious assessment. While utilizing the secure HTTPS protocol and a recognizable domain extension (.com), the domain name is unusually long. This extended length can sometimes be a tactic employed by malicious actors. However, the presence of a readable domain structure and a common domain extension suggests a legitimate business, potentially related to machine learning in Toronto. Further investigation is advised."
https://www.buggreport.com.au,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,LOW,"The URL, pointing to buggreport.com.au, warrants a cautious assessment. While utilizing HTTPS ensures a secure connection – a positive indicator – the presence of an uncommon top-level domain (’.com.au’) alongside a reported page content mismatch raises a minor concern. The domain structure is readable, suggesting a legitimate technical discussion forum, but the unusual TLD requires further scrutiny to confirm the site’s true purpose and source."
https://www.ambs.edu,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,LOW,"The URL, https://www.ambs.edu, presents a cautiously cautious assessment. While the “uncommon top-level domain” (ambs.edu) raises a minor flag, the site utilizes secure HTTPS, demonstrating a fundamental level of security. Furthermore, the domain structure is easily understood and employs a standard educational extension.  The overall impression suggests a legitimate website, though vigilance remains prudent due to the unusual domain."
https://www.healthpolicyohio.org,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns | uncommon top-level domain,LOW,"This URL, https://www.healthpolicyohio.org, warrants a cautious approach due to its unusually long domain name and uncommon top-level domain (.org). However, the presence of “healthpolicy” in the name aligns with a recognizable brand style, and it utilizes HTTPS for secure communication. The domain structure is readable, and the .org extension is common, suggesting a legitimate organization focused on health policy. Further investigation is advised."
https://www.eluta.ca,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,LOW,"The URL, https://www.eluta.ca, warrants a cautious assessment. While utilizing HTTPS and possessing a clear domain structure – indicators of legitimacy – the presence of an uncommon top-level domain (.ca) raises a slight concern. This suggests a potentially less established entity. Further investigation into Eluta’s operations and reputation is prudent, though the secure protocol mitigates some immediate risk, classifying it as a low-risk observation."
https://www.tyrellsys.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,LOW,"The URL, https://www.tyrellsys.com, presents a cautiously neutral assessment. While utilizing the secure HTTPS protocol and a standard domain extension (.com), the presence of “Tyrellsys” suggests a business-related website. The readable domain structure contributes to its legitimacy. However, without further investigation into the site’s content and purpose, a slight degree of caution is warranted, recognizing the potential for misdirection within a common business domain"
https://www.meesterbloembinderij.nl,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",unusually long domain name | repeated character patterns | uncommon top-level domain | url and page content mismatch,MEDIUM,"This URL, “https://www.meesterbloembinderij.nl,” warrants a medium-level risk assessment. The unusually long domain name and uncommon top-level domain (.nl) raise initial concerns, potentially indicating a deceptive attempt to mimic a legitimate business. However, the use of HTTPS establishes a secure connection, and the domain structure is reasonably clear, suggesting a genuine, though potentially unfamiliar, online florist."
https://www.nzpuss.hr,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,LOW,"The URL, https://www.nzpuss.hr, warrants a cautious assessment due to its uncommon top-level domain (.hr), which is associated with Croatia. However, the site utilizes HTTPS, ensuring encrypted communication, and presents a clear, readable domain structure. While the unusual domain raises a minor level of concern, the presence of secure HTTPS and a logical URL structure suggests it’s likely a legitimate website, though vigilance is advised."
https://www.magmamobile.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,LOW,"The URL, https://www.magmamobile.com, presents a cautiously neutral assessment. While utilizing a secure HTTPS connection and a standard domain extension (.com) suggests a legitimate website, the domain name ""magmamobile"" is relatively uncommon. The readable domain structure and secure protocol offer reassurance, yet the unfamiliar brand warrants a degree of vigilance – a typical response when encountering a less-known website."
https://www.webphone.net,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,LOW,"The URL, https://www.webphone.net, warrants a cautious assessment. While it utilizes HTTPS, a standard security protocol, and a recognizable domain extension (.net), the “uncommon top-level domain” raises a slight concern. The domain name itself, “webphone,” suggests a service related to telephone or VoIP, which isn’t inherently malicious. However, less common TLDs can sometimes be associated with less reputable sites,"
https://www.ynot.es,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,LOW,"The URL `https://www.ynot.es` warrants a cautious assessment. While utilizing the secure HTTPS protocol and possessing a clear domain structure suggests legitimacy, the uncommon top-level domain (.es) – representing Spain – introduces a slight element of suspicion.  It’s possible the site is a legitimate business operating in Spain, but the unusual TLD necessitates careful scrutiny before proceeding."
https://www.artefacts-berlin.de,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns | uncommon top-level domain,LOW,"The URL, “https://www.artefacts-berlin.de,” warrants a cautious assessment. While utilizing HTTPS ensures a secure connection – a positive sign – the domain name is unusually long and employs a less common top-level domain (.de). This combination can raise flags, potentially mimicking legitimate businesses. However, the presence of a readable domain structure and secure protocol suggests a reasonable level of legitimacy, leaning towards a low risk."
https://www.flor.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,LOW,"The URL `https://www.flor.com` warrants a cautious assessment. While utilizing the secure HTTPS protocol and a standard domain extension (.com) suggests legitimacy, the domain name “flor” could raise initial questions. The readable domain structure and established website presence contribute to a feeling of trustworthiness. Further investigation into the site’s content and purpose would solidify its safety profile."
https://www.preprints.org,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,LOW,"The URL, https://www.preprints.org, might initially appear unusual due to the uncommon top-level domain (.org). However, this site is a legitimate repository for publishing research papers before peer review, a common practice in scientific communities. The use of HTTPS and a clear domain structure reinforce its legitimacy, suggesting a trustworthy source for preliminary research findings."
https://www.timofotografie.nl,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,LOW,"The URL, https://www.timofotografie.nl, presents a cautiously low risk assessment. While the “uncommon top-level domain” (.nl – Netherlands) warrants attention, the site utilizes HTTPS, ensuring a secure connection, and exhibits a clear, understandable domain structure. Timofotografie.nl appears to be a photography business, suggesting a legitimate purpose. Further investigation into the site’s content and owner would strengthen confidence."
https://www.carolinanitsch.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,LOW,"This URL, https://www.carolinanitsch.com, presents a cautiously low risk assessment. The presence of HTTPS ensures encrypted communication, a key legitimacy indicator. The domain structure is readable and utilizes a standard top-level domain (.com). While the domain name itself is an individual’s name, the secure protocol and clear structure suggest a legitimate website, warranting further investigation if unexpected activity is observed."
https://www.gpif.go.jp,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,LOW,"This URL, https://www.gpif.go.jp, warrants a cautious assessment. While utilizing HTTPS for secure communication and possessing a clear domain structure suggests legitimacy, the presence of an uncommon top-level domain (.go.jp) alongside a potential page content mismatch raises concerns. It’s prudent to investigate the site’s purpose and verify its affiliation with the governmental organization implied by the domain to fully understand the situation."
https://www.globalfleetmanagement.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns,LOW,"The URL, https://www.globalfleetmanagement.com, warrants a cautious assessment. While it utilizes a secure HTTPS connection and a recognizable domain extension (.com), the unusually long domain name raises a minor concern. The presence of a readable domain structure and established brand name suggests a legitimate business operating in fleet management. Further investigation into the website's content and reputation is advised for complete reassurance."
https://www.goodsmileracing.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns,LOW,"The URL, https://www.goodsmileracing.com, warrants a cautious assessment due to an unusually long domain name. However, the presence of HTTPS and a readable domain structure – indicating a secure connection and clear organization – suggests legitimacy. Furthermore, utilizing the common .com extension adds to the overall trustworthiness, though the extended name remains a point of consideration for potential scrutiny."
https://www.easternwatchco.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,LOW,"The URL, https://www.easternwatchco.com, presents a cautiously neutral assessment. While utilizing the secure HTTPS protocol and a standard domain extension (.com) suggests a legitimate website, the domain name itself – “easternwatchco” – lacks immediately recognizable branding. The readable domain structure contributes to its apparent trustworthiness, but further investigation into the site's content and purpose would be prudent given the somewhat generic name."
https://www.fondationsegre.org,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,LOW,"The URL, https://www.fondationsegre.org, presents a cautiously suspicious scenario. While utilizing the secure HTTPS protocol and a recognizable domain structure, the “fondationsegre.org” domain extension is relatively uncommon. This unusual extension raises a slight concern, suggesting it might be a less-established organization. However, the site’s legitimacy is reinforced by its secure connection and clear organizational name."
https://www.theoatmeal.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,LOW,"This URL, pointing to the website The Oatmeal, appears relatively safe. While it’s wise to always exercise caution online, the site utilizes a secure HTTPS connection, a standard practice for reputable websites. The domain structure is clear and the “.com” extension is common, bolstering its legitimacy. The low risk assessment suggests the site’s established reputation outweighs any minor potential concerns."
https://www.masoncounty.com,shows repeated character sequences indicative of lexical obfuscation | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and shows semantic inconsistency between the URL structure and webpage content. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | url and page content mismatch,LOW,"The URL, pointing to www.masoncounty.com, initially appears legitimate due to its use of HTTPS and a standard domain extension. However, the flagged “url and page content mismatch” suggests a potential issue. It’s prudent to investigate further, as the website represents the official Mason County government. While secure, discrepancies warrant careful scrutiny to confirm the intended destination and content accuracy."
https://www.mreat.it,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,LOW,"The URL, https://www.mreat.it, warrants a cautious assessment. While utilizing HTTPS and possessing a clear domain structure – indicators of legitimacy – the “uncommon top-level domain” (.it) raises a minor concern. Italy-based websites, though legitimate, are less frequently encountered globally. Further investigation into the site’s purpose and reputation would be prudent to fully determine its trustworthiness."
https://www.salome-platform.org,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",unusually long domain name | repeated character patterns | uncommon top-level domain | url and page content mismatch,MEDIUM,"The URL, https://www.salome-platform.org, warrants a medium risk assessment. While utilizing HTTPS and a readable domain structure suggests legitimacy, the presence of an unusually long domain name and an uncommon top-level domain (.org) raises concerns. The reported page content mismatch further contributes to the suspicion, indicating a potential deviation from the stated platform purpose and demanding careful scrutiny."
https://www.smf.co.uk,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,LOW,"The URL `https://www.smf.co.uk` presents a cautiously suspicious profile. While utilizing the secure HTTPS protocol and possessing a clear domain structure, the presence of an uncommon top-level domain (.uk) raises a minor concern. The reported page content mismatch suggests a potential deviation from expected branding, warranting further scrutiny before interacting with the site."
https://www.cottagehomefurniture.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns,LOW,"The URL, https://www.cottagehomefurniture.com, warrants a cautious assessment. While it utilizes a secure HTTPS connection and a recognizable domain extension (.com), the unusually long domain name raises a minor concern. The presence of a readable domain structure and a well-known furniture retailer suggests legitimacy. However, the extended name could be a tactic to mimic established brands, prompting users to exercise standard online safety practices."
https://www.unilevernotices.com,uses an unusually long and potentially deceptive domain name | shows repeated character sequences indicative of lexical obfuscation,"This URL is classified as malicious because it uses an unusually long and potentially deceptive domain name, and shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",unusually long domain name | repeated character patterns,LOW,"The URL, “unilevernotices.com,” warrants a cautious assessment due to its unusually long domain name. However, the presence of HTTPS and a readable domain structure, alongside a common domain extension (.com), suggests a legitimate connection. Unilever is a well-known company, bolstering the legitimacy. While the length raises a minor concern, the overall indicators lean towards a potentially harmless, though perhaps slightly extended, website."
https://www.lamma.toscana.it,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns | shows semantic inconsistency between the URL structure and webpage content,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, uses a low-trust top-level domain frequently abused in phishing campaigns, and shows semantic inconsistency between the URL structure and webpage content. These characteristics are frequently associated with deceptive or malicious web infrastructure.",repeated character patterns | uncommon top-level domain | url and page content mismatch,LOW,"This URL, pointing to www.lamma.toscana.it, warrants a cautious assessment. While utilizing HTTPS, a secure protocol, and possessing a reasonably clear domain structure – suggesting legitimacy – the presence of an uncommon top-level domain (’.toscana.it’) raises a slight concern. The reported page content mismatch adds to this, potentially indicating a non-standard or altered website, requiring further scrutiny before full trust is established."
https://www.oberf.org,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,LOW,"The URL, https://www.oberf.org, warrants a cautious assessment. While utilizing HTTPS and a standard domain extension suggests a legitimate website, the “uncommon top-level domain” (oberf.org) raises a minor concern. It’s possible this is a less-established organization. However, the presence of a readable domain structure and secure protocol indicates reasonable trustworthiness, requiring further investigation if you encounter this site unexpectedly."
https://www.kodakphotoplus.com,shows repeated character sequences indicative of lexical obfuscation,This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.,repeated character patterns,LOW,"This URL, directing to kodakphotoplus.com, warrants a cautious approach. While utilizing the secure HTTPS protocol and a standard domain extension, the site’s association with Kodak – a brand historically linked to photography – suggests a potential, though not necessarily malicious, purpose. The readable domain structure contributes to its legitimacy, but users should exercise standard online safety practices when interacting with any website."
https://www.gardaland.it,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,LOW,"The URL, https://www.gardaland.it, presents a cautiously suspicious profile. While utilizing the secure HTTPS protocol and exhibiting a clear domain structure – indicating a legitimate website – the presence of a less common top-level domain (.it) warrants attention. Gardaland is a well-known Italian theme park, but unfamiliar TLDs can sometimes be associated with less reputable entities. Further investigation into the site’s content is advised."
https://www.amzventures.de,shows repeated character sequences indicative of lexical obfuscation | uses a low-trust top-level domain frequently abused in phishing campaigns,"This URL is classified as malicious because it shows repeated character sequences indicative of lexical obfuscation, and uses a low-trust top-level domain frequently abused in phishing campaigns. Some of these indicators may suggest attempts to hide or obfuscate the true destination of the URL.",repeated character patterns | uncommon top-level domain,LOW,"The URL, https://www.amzventures.de, warrants a cautious assessment due to its uncommon top-level domain (.de), which suggests it might be based in Germany and isn't a widely recognized extension. However, the site utilizes HTTPS, ensuring encrypted communication, and possesses a clear, readable domain structure. These legitimate indicators mitigate immediate concerns, though the unusual domain necessitates further scrutiny before trusting the site’s content or any associated information"
